FirstName;MiddleName;LastName;BirthYear;Age;PassportID
Evgeniy;Svytoslavich;Eliseev;1975;45;24594
Dmitriy;Vasilievich;Petrov;1969;51;22415
Evgeniy;Petrovich;Okunevskiy;1913;107;96734
Evgeniy;Victorovich;Ribin;1950;70;92464
Vladimir;Olegovich;Volkov;1942;78;63280
Stanislav;Olegovich;Dmitriev;2018;2;68083
Arseny;Victorovich;Rzhevskiy;1960;60;3543
Vladimir;Vasilievich;Nikitin;1984;36;52964
Maxim;Nikolaevich;Victorov;1938;82;69252
Denis;Nikolaevich;Fedoro;1968;52;25949
Vitaliy;Victorovich;Borisov;1972;48;4492
Arkady;Stanislavovich;Borisov;1932;88;81359
Andrey;Olegovich;Rzhevskiy;1948;72;49864
Andrey;Evgenievich;Krasnov;1972;48;47590
Nikita;Vitalievich;Dmitriev;1936;84;51051
Evgeniy;Svytoslavich;Moryashov;1972;48;90890
Arseny;Olegovich;Nikitin;1922;98;29804
Bohdan;Vladimirovich;Nikitin;1930;90;51133
Anton;Vitalievich;Dmitriev;1998;22;45735
Stanislav;Victorovich;Lisev;1984;36;23194
Denis;Evgenievich;Nikitin;2003;17;93194
Evgeniy;Petrovich;Ribin;1994;26;52983
Vasiliy;Vladimirovich;Dmitriev;1934;86;51127
Vitaliy;Borisovich;Moryashov;1961;59;24625
Vladislav;Petrovich;Moryashov;1910;110;47767
Vladislav;Ivanovich;Nikitin;1961;59;36411
Oleg;Vasilievich;Moryashov;1926;94;28736
Oleg;Svytoslavich;Moryashov;2012;8;61058
Victor;Stanislavovich;Petrov;1974;46;39234
Dmitriy;Olegovich;Dmitriev;1951;69;22736
Arseny;Vitalievich;Nikitin;1920;100;60890
Yuriy;Nikolaevich;Kamishev;1947;73;61796
Anton;Ivanovich;Rzhevskiy;1939;81;93972
Nikita;Borisovich;Rzhevskiy;1972;48;60625
Georgiy;Olegovich;Ivanov;1935;85;58760
Artem;Petrovich;Petrov;1932;88;33216
Slava;Olegovich;Victorov;2013;7;18146
Rustam;Borisovich;Sobolev;2010;10;99203
Nikita;Vitalievich;Ribin;1927;93;9631
Yuriy;Olegovich;Borisov;1923;97;32740
Rustam;Ivanovich;Krasnov;1922;98;31437
Peter;Stanislavovich;Volkov;2005;15;60579
Slava;Ivanovich;Okunevskiy;1923;97;66576
Arkady;Evgenievich;Eliseev;2004;16;43812
Victor;Dmitrievich;Rogkov;1927;93;63417
Vladislav;Borisovich;Fedoro;1918;102;77416
German;Evgenievich;Eliseev;2012;8;33594
Vladislav;Ivanovich;Moryashov;2005;15;42460
German;Evgenievich;Rogkov;1990;30;90783
Evgeniy;Ivanovich;Ivanov;2019;1;11133
Alex;Olegovich;Sobolev;1934;86;49458
Rustam;Stanislavovich;Petrov;1981;39;96081
Artem;Vitalievich;Artemov;1938;82;43513
Artem;Borisovich;Kamishev;1953;67;16446
Arkady;Svytoslavich;Petrov;1938;82;23227
Nikolay;Evgenievich;Fedoro;1916;104;85088
Vladislav;Stanislavovich;Artemov;1910;110;58104
Svaytoslav;Ivanovich;Artemov;1911;109;67775
Artem;Stanislavovich;Moryashov;1992;28;24726
Vitaliy;Vasilievich;Moryashov;1915;105;88036
Arseny;Victorovich;Okunevskiy;1965;55;6006
Vladislav;Dmitrievich;Moryashov;1910;110;13220
Arnold;Olegovich;Fedoro;1928;92;82964
Alex;Petrovich;Kamishev;2015;5;20831
Arseny;Vasilievich;Koshkin;2003;17;75371
Bohdan;Nikolaevich;Eliseev;1991;29;71697
Nikolay;Vladimirovich;Nikitin;2001;19;95739
Denis;Svytoslavich;Ribin;1990;30;70690
Georgiy;Stanislavovich;Krasnov;1979;41;34235
George;Svytoslavich;Fedoro;1960;60;38843
Arseny;Borisovich;Sobolev;1940;80;3466
George;Vasilievich;Borisov;1936;84;15427
Maxim;Nikolaevich;Lisev;1925;95;53309
Peter;Evgenievich;Artemov;1933;87;17371
Alex;Victorovich;Rzhevskiy;1938;82;30414
Boris;Ivanovich;Borisov;1929;91;68742
Peter;Svytoslavich;Rzhevskiy;1967;53;16422
Dmitriy;Nikolaevich;Rogkov;2000;20;37424
Arkady;Petrovich;Sobolev;2000;20;46421
Alex;Stanislavovich;Kamishev;1970;50;42094
Slava;Dmitrievich;Okunevskiy;1948;72;96807
Bohdan;Victorovich;Artemov;1931;89;82634
Vladislav;Svytoslavich;Nikitin;2003;17;52262
Arkady;Nikolaevich;Dmitriev;1949;71;63795
Slava;Ivanovich;Krasnov;1982;38;27329
Vasiliy;Ivanovich;Victorov;1987;33;87426
Nikolay;Victorovich;Ribin;1952;68;41776
Maxim;Vitalievich;Ivanov;1950;70;45985
Vladimir;Borisovich;Fedoro;1983;37;42790
Vasiliy;Olegovich;Victorov;2013;7;21265
Rustam;Ivanovich;Nikitin;1955;65;43873
Andrey;Borisovich;Ribin;1981;39;40049
Artem;Olegovich;Rogkov;1926;94;22397
Slava;Victorovich;Koshkin;1977;43;25458
Dmitriy;Vasilievich;Borisov;1923;97;97534
Peter;Vasilievich;Okunevskiy;2004;16;71153
Vasiliy;Borisovich;Eliseev;2012;8;10614
Ivan;Vasilievich;Victorov;2014;6;18060
Artem;Vitalievich;Nikitin;1955;65;62959
Denis;Borisovich;Koshkin;1990;30;92507
Svaytoslav;Victorovich;Moryashov;1946;74;44383
Denis;Evgenievich;Krasnov;1936;84;32642
Artem;Olegovich;Okunevskiy;1994;26;21979
Arnold;Victorovich;Ivanov;2014;6;49977
Oleg;Vitalievich;Eliseev;1910;110;64970
Georgiy;Svytoslavich;Fedoro;2014;6;6408
Vitaliy;Evgenievich;Volkov;1927;93;70845
Alex;Svytoslavich;Eliseev;1992;28;97677
Boris;Evgenievich;Moryashov;1916;104;42497
Rustam;Evgenievich;Ivanov;1914;106;83413
Arkady;Evgenievich;Volkov;1923;97;58494
Maxim;Ivanovich;Rzhevskiy;1962;58;55143
Bohdan;Evgenievich;Borisov;2009;11;91259
Victor;Stanislavovich;Krasnov;2013;7;48377
Bohdan;Olegovich;Petrov;1985;35;73506
Maxim;Olegovich;Ivanov;1963;57;46775
Stanislav;Vitalievich;Kamishev;1978;42;4046
Ivan;Svytoslavich;Krasnov;1998;22;56859
Victor;Ivanovich;Nikitin;1939;81;32773
Victor;Olegovich;Eliseev;1960;60;14081
Bohdan;Svytoslavich;Krasnov;1963;57;83486
Andrey;Nikolaevich;Petrov;1953;67;77282
Rustam;Evgenievich;Fedoro;1937;83;75072
Stanislav;Nikolaevich;Lisev;1990;30;41438
Oleg;Stanislavovich;Ivanov;1935;85;98590
Peter;Svytoslavich;Ribin;1959;61;10544
Stanislav;Petrovich;Nikitin;1947;73;12631
Vitaliy;Olegovich;Lisev;1968;52;85927
George;Victorovich;Rogkov;1997;23;44651
Rustam;Petrovich;Ivanov;1974;46;2771
Svaytoslav;Evgenievich;Kamishev;1957;63;43845
Peter;Victorovich;Krasnov;1995;25;51911
Maxim;Stanislavovich;Artemov;1929;91;34550
Georgiy;Evgenievich;Kamishev;2006;14;16849
Bohdan;Ivanovich;Ivanov;2019;1;80242
German;Olegovich;Moryashov;1959;61;961
Vladimir;Stanislavovich;Victorov;2019;1;99652
Arkady;Ivanovich;Lisev;2019;1;78405
Vladimir;Olegovich;Moryashov;2006;14;90816
Alex;Vladimirovich;Petrov;2017;3;37760
Nikolay;Evgenievich;Okunevskiy;1974;46;28379
Victor;Dmitrievich;Victorov;2019;1;61784
Georgiy;Borisovich;Krasnov;1954;66;16907
Peter;Victorovich;Nikitin;1996;24;62590
Nikolay;Vladimirovich;Rogkov;2019;1;20648
Andrey;Stanislavovich;Moryashov;2008;12;31723
German;Ivanovich;Fedoro;1982;38;60676
Rustam;Victorovich;Moryashov;1962;58;31073
Arseny;Stanislavovich;Rzhevskiy;2004;16;86190
Artem;Dmitrievich;Koshkin;2001;19;6314
Rustam;Stanislavovich;Borisov;2017;3;341
Victor;Vladimirovich;Ivanov;1985;35;11758
Vladimir;Stanislavovich;Artemov;1974;46;64983
Alex;Vladimirovich;Okunevskiy;1918;102;56840
Nikolay;Vladimirovich;Okunevskiy;1941;79;35337
Bohdan;Nikolaevich;Ribin;1919;101;82168
Vitaliy;Petrovich;Ivanov;1978;42;97888
Arnold;Evgenievich;Krasnov;1996;24;10208
Bohdan;Olegovich;Artemov;1979;41;14416
Anton;Dmitrievich;Rogkov;1995;25;53947
Slava;Victorovich;Victorov;1949;71;25550
George;Olegovich;Eliseev;1976;44;69505
Anton;Petrovich;Borisov;1939;81;49949
Artem;Borisovich;Koshkin;1935;85;67778
Bohdan;Svytoslavich;Kamishev;1959;61;43824
Svaytoslav;Ivanovich;Volkov;1912;108;18350
Evgeniy;Stanislavovich;Nikitin;1991;29;71431
Slava;Petrovich;Okunevskiy;1935;85;48588
Vladimir;Vitalievich;Ivanov;1919;101;93697
Denis;Svytoslavich;Eliseev;1996;24;24689
Vladislav;Dmitrievich;Krasnov;1954;66;21408
Arseny;Vitalievich;Kamishev;1914;106;61781
Vitaliy;Vasilievich;Eliseev;1914;106;13943
Nikita;Vasilievich;Borisov;2017;3;9573
Victor;Dmitrievich;Rogkov;1984;36;46885
Andrey;Nikolaevich;Ivanov;2010;10;61043
Rustam;Svytoslavich;Sobolev;2004;16;34607
Maxim;Victorovich;Rzhevskiy;1939;81;96667
Vasiliy;Borisovich;Nikitin;1977;43;89382
Georgiy;Ivanovich;Krasnov;1976;44;68382
Ivan;Vasilievich;Petrov;1934;86;39399
Victor;Dmitrievich;Moryashov;2015;5;7983
Victor;Evgenievich;Volkov;2018;2;26737
Vasiliy;Evgenievich;Volkov;1981;39;77037
Vitaliy;Vitalievich;Victorov;1993;27;75200
Nikolay;Ivanovich;Moryashov;1929;91;21588
Evgeniy;Stanislavovich;Fedoro;1960;60;69811
Vladimir;Vasilievich;Victorov;1941;79;17828
Arnold;Vladimirovich;Borisov;1949;71;36716
Rustam;Stanislavovich;Sobolev;2013;7;56794
Anton;Victorovich;Krasnov;1929;91;67174
German;Ivanovich;Moryashov;1982;38;79638
Vladislav;Vitalievich;Rogkov;1932;88;4507
Georgiy;Svytoslavich;Volkov;1960;60;2557
Arkady;Petrovich;Okunevskiy;1933;87;20941
Nikita;Dmitrievich;Moryashov;1933;87;24604
Georgiy;Dmitrievich;Kamishev;1975;45;64421
Boris;Stanislavovich;Eliseev;1952;68;54649
Svaytoslav;Svytoslavich;Victorov;1929;91;66872
Artem;Borisovich;Volkov;1916;104;88677
Nikolay;Evgenievich;Rzhevskiy;2008;12;86593
Oleg;Victorovich;Artemov;1944;76;77220
Stanislav;Dmitrievich;Borisov;1978;42;21826
Anton;Vladimirovich;Victorov;2007;13;8136
Denis;Vasilievich;Borisov;1969;51;92184
Vladislav;Borisovich;Borisov;1945;75;54448
German;Vitalievich;Kamishev;1947;73;51771
Anton;Victorovich;Sobolev;1972;48;62730
Evgeniy;Vitalievich;Sobolev;1956;64;85897
Peter;Svytoslavich;Krasnov;1997;23;47816
Victor;Borisovich;Lisev;1941;79;63359
Nikolay;Svytoslavich;Okunevskiy;2005;15;76009
Nikita;Nikolaevich;Rogkov;1990;30;82461
Artem;Ivanovich;Ribin;1955;65;24686
George;Svytoslavich;Volkov;1929;91;72331
Nikolay;Vitalievich;Victorov;1940;80;63551
Victor;Vitalievich;Victorov;1960;60;5169
Vladislav;Vitalievich;Dmitriev;1958;62;73796
Yuriy;Petrovich;Dmitriev;1977;43;51759
Artem;Vladimirovich;Koshkin;1982;38;69640
Peter;Olegovich;Borisov;1978;42;84640
Vladimir;Dmitrievich;Sobolev;1936;84;73277
George;Borisovich;Sobolev;1976;44;13303
Oleg;Vladimirovich;Nikitin;1967;53;83037
Denis;Olegovich;Krasnov;1972;48;35847
Vitaliy;Stanislavovich;Ivanov;1926;94;26865
Ivan;Stanislavovich;Kamishev;1959;61;24619
Yuriy;Dmitrievich;Rogkov;1981;39;72511
Ivan;Borisovich;Krasnov;1932;88;41669
George;Victorovich;Artemov;1984;36;33869
George;Evgenievich;Ribin;2007;13;15994
George;Ivanovich;Dmitriev;2016;4;32679
Ivan;Olegovich;Volkov;1986;34;20932
Dmitriy;Olegovich;Kamishev;1919;101;8575
Bohdan;Ivanovich;Borisov;1945;75;79403
Boris;Ivanovich;Ivanov;1938;82;80861
Boris;Vitalievich;Petrov;1946;74;9207
Vitaliy;Evgenievich;Dmitriev;1950;70;14688
Dmitriy;Victorovich;Sobolev;1933;87;13031
Bohdan;Borisovich;Lisev;1991;29;95510
Slava;Vladimirovich;Ribin;1937;83;30396
Vitaliy;Olegovich;Okunevskiy;1991;29;30414
Nikita;Victorovich;Victorov;1943;77;14465
Vladimir;Ivanovich;Volkov;1919;101;36881
Bohdan;Petrovich;Victorov;1973;47;87267
Nikita;Svytoslavich;Krasnov;1955;65;9866
Alex;Olegovich;Okunevskiy;2003;17;75627
Victor;Petrovich;Petrov;1991;29;40559
Boris;Petrovich;Dmitriev;1995;25;49067
Slava;Petrovich;Rogkov;1927;93;56358
Nikita;Ivanovich;Eliseev;1962;58;82573
Artem;Vladimirovich;Krasnov;1947;73;24436
Nikita;Ivanovich;Dmitriev;1991;29;64333
Nikita;Evgenievich;Lisev;1917;103;73256
Andrey;Vitalievich;Kamishev;2010;10;73345
Maxim;Borisovich;Krasnov;1910;110;99819
Vladimir;Nikolaevich;Petrov;1946;74;77016
Bohdan;Petrovich;Ribin;1934;86;7971
Slava;Ivanovich;Okunevskiy;1918;102;56904
German;Nikolaevich;Eliseev;1936;84;27243
Stanislav;Petrovich;Moryashov;1915;105;74037
Rustam;Evgenievich;Ribin;1981;39;54771
Arseny;Victorovich;Nikitin;2005;15;46366
Victor;Stanislavovich;Dmitriev;1941;79;7666
Slava;Petrovich;Sobolev;1955;65;42454
Andrey;Vladimirovich;Koshkin;1923;97;31974
Slava;Ivanovich;Rzhevskiy;1933;87;9585
German;Ivanovich;Ribin;1982;38;49601
Yuriy;Nikolaevich;Nikitin;2003;17;64271
Ivan;Ivanovich;Victorov;1966;54;99212
Boris;Stanislavovich;Artemov;1966;54;90264
Vladislav;Olegovich;Victorov;1987;33;2859
Denis;Vitalievich;Borisov;1969;51;27118
Arkady;Olegovich;Fedoro;2008;12;30326
George;Evgenievich;Borisov;1935;85;2691
George;Petrovich;Eliseev;2003;17;99569
Denis;Borisovich;Victorov;1918;102;78844
Stanislav;Svytoslavich;Rzhevskiy;1936;84;7586
Slava;Borisovich;Eliseev;1984;36;53248
Svaytoslav;Vasilievich;Ivanov;1966;54;92956
Vitaliy;Vladimirovich;Eliseev;1962;58;4171
Svaytoslav;Olegovich;Ivanov;1922;98;52797
Dmitriy;Ivanovich;Nikitin;1989;31;91772
Boris;Ivanovich;Okunevskiy;1935;85;34687
Victor;Ivanovich;Eliseev;1935;85;51606
Vasiliy;Vasilievich;Petrov;2000;20;60954
George;Svytoslavich;Rogkov;1969;51;45948
Vitaliy;Petrovich;Sobolev;1912;108;81270
Rustam;Ivanovich;Okunevskiy;1916;104;88579
Evgeniy;Olegovich;Dmitriev;1990;30;52058
Boris;Vasilievich;Krasnov;1921;99;41850
Vitaliy;Petrovich;Eliseev;1959;61;70180
Victor;Evgenievich;Borisov;1912;108;13110
George;Svytoslavich;Eliseev;1919;101;6732
Bohdan;Svytoslavich;Krasnov;1967;53;63679
Nikita;Vladimirovich;Borisov;1979;41;56349
Anton;Ivanovich;Victorov;1980;40;0
Denis;Borisovich;Artemov;1911;109;1239
Vladimir;Svytoslavich;Artemov;2007;13;55958
Stanislav;Borisovich;Okunevskiy;1955;65;49638
Peter;Olegovich;Petrov;1983;37;9735
Nikita;Olegovich;Moryashov;1929;91;7544
Oleg;Victorovich;Ivanov;2004;16;21189
Vladislav;Petrovich;Dmitriev;1910;110;43894
Peter;Petrovich;Okunevskiy;1930;90;38200
Artem;Vladimirovich;Rogkov;1974;46;74037
Alex;Vladimirovich;Okunevskiy;1967;53;16147
German;Evgenievich;Ribin;1967;53;78249
Arkady;Petrovich;Krasnov;1991;29;35340
Vitaliy;Dmitrievich;Sobolev;1931;89;52540
Slava;Evgenievich;Lisev;1996;24;99951
German;Ivanovich;Victorov;1947;73;21246
Denis;Ivanovich;Krasnov;2017;3;70909
Alex;Olegovich;Rzhevskiy;1981;39;87258
Slava;Ivanovich;Sobolev;2008;12;36991
Andrey;Vitalievich;Sobolev;1914;106;18485
Stanislav;Vladimirovich;Lisev;1991;29;75386
Denis;Vitalievich;Victorov;2013;7;31217
Nikolay;Victorovich;Rogkov;1943;77;7901
Svaytoslav;Borisovich;Moryashov;1993;27;94317
German;Nikolaevich;Rogkov;2013;7;34238
Peter;Stanislavovich;Fedoro;1939;81;5920
German;Olegovich;Artemov;1957;63;31620
Nikolay;Borisovich;Volkov;1971;49;48310
German;Olegovich;Moryashov;1932;88;63600
Stanislav;Evgenievich;Dmitriev;2000;20;69759
Andrey;Vasilievich;Artemov;1980;40;51738
Vladimir;Vasilievich;Kamishev;2007;13;37040
Georgiy;Stanislavovich;Rogkov;1977;43;45558
Vladimir;Victorovich;Ribin;2004;16;10837
Rustam;Vitalievich;Ribin;2004;16;90224
Nikolay;Svytoslavich;Victorov;1973;47;81875
Andrey;Stanislavovich;Victorov;1965;55;51097
Oleg;Olegovich;Eliseev;1998;22;29859
Anton;Vitalievich;Petrov;1941;79;21649
Alex;Nikolaevich;Dmitriev;1963;57;93343
Georgiy;Ivanovich;Volkov;1988;32;28891
Victor;Stanislavovich;Borisov;1985;35;28662
Anton;Ivanovich;Eliseev;1968;52;71065
Ivan;Vitalievich;Victorov;1937;83;52735
Rustam;Ivanovich;Moryashov;1931;89;88033
Victor;Borisovich;Rogkov;1976;44;70049
Stanislav;Svytoslavich;Borisov;1982;38;88604
Vladislav;Vitalievich;Kamishev;1937;83;41578
Artem;Dmitrievich;Krasnov;1948;72;52812
Dmitriy;Victorovich;Kamishev;1979;41;24509
Dmitriy;Evgenievich;Eliseev;1960;60;4004
Artem;Nikolaevich;Ivanov;1934;86;59544
Vitaliy;Evgenievich;Lisev;1917;103;17731
Maxim;Stanislavovich;Artemov;2007;13;69524
Dmitriy;Dmitrievich;Borisov;1957;63;14111
Vladimir;Dmitrievich;Sobolev;1986;34;21500
Oleg;Svytoslavich;Nikitin;2003;17;80813
Maxim;Vasilievich;Rzhevskiy;2016;4;56996
Nikolay;Nikolaevich;Dmitriev;2007;13;6521
Oleg;Petrovich;Rzhevskiy;1974;46;74260
Ivan;Evgenievich;Petrov;2000;20;83346
Arkady;Svytoslavich;Fedoro;1985;35;14481
Alex;Victorovich;Dmitriev;1958;62;72490
Vladimir;Olegovich;Moryashov;1933;87;23697
Vladimir;Evgenievich;Artemov;1936;84;34223
Vladislav;Vasilievich;Artemov;1940;80;95846
Vladimir;Borisovich;Victorov;1970;50;12207
Maxim;Olegovich;Ribin;1912;108;12839
Ivan;Olegovich;Borisov;1938;82;46971
Vladimir;Dmitrievich;Borisov;2006;14;46934
Svaytoslav;Vladimirovich;Moryashov;1934;86;85616
German;Vasilievich;Moryashov;1938;82;41554
Andrey;Vladimirovich;Koshkin;1944;76;67586
Alex;Borisovich;Ribin;1973;47;1944
Vasiliy;Nikolaevich;Rzhevskiy;1969;51;11801
Arkady;Ivanovich;Moryashov;2017;3;68462
George;Ivanovich;Krasnov;1936;84;21317
Peter;Vitalievich;Rogkov;2001;19;76049
Dmitriy;Olegovich;Kamishev;1934;86;70216
Nikolay;Olegovich;Ivanov;1970;50;85708
Denis;Ivanovich;Ribin;1944;76;56544
Oleg;Vitalievich;Dmitriev;1961;59;69948
Victor;Victorovich;Volkov;1997;23;6701
Vladimir;Vladimirovich;Krasnov;1913;107;7205
Vitaliy;Svytoslavich;Nikitin;1931;89;13818
Stanislav;Olegovich;Ivanov;1926;94;51969
Artem;Borisovich;Volkov;1973;47;97610
Slava;Borisovich;Koshkin;1973;47;60988
Oleg;Petrovich;Volkov;1942;78;98251
Georgiy;Vasilievich;Fedoro;1961;59;33326
Bohdan;Olegovich;Rogkov;1929;91;74974
Peter;Dmitrievich;Artemov;1951;69;26273
Vladislav;Stanislavovich;Borisov;1936;84;83303
Rustam;Dmitrievich;Rzhevskiy;1971;49;2151
Evgeniy;Ivanovich;Krasnov;1968;52;65990
Denis;Petrovich;Dmitriev;1918;102;5893
Peter;Victorovich;Kamishev;1918;102;24222
Maxim;Vitalievich;Volkov;1959;61;31968
Arseny;Nikolaevich;Kamishev;1940;80;49870
Ivan;Vasilievich;Ivanov;1953;67;74687
Stanislav;Svytoslavich;Petrov;2016;4;9100
Alex;Evgenievich;Krasnov;2009;11;30182
Ivan;Vasilievich;Petrov;1967;53;85183
Slava;Borisovich;Nikitin;1988;32;94518
Denis;Victorovich;Fedoro;2001;19;25782
Svaytoslav;Borisovich;Victorov;1930;90;42246
Maxim;Ivanovich;Rzhevskiy;1988;32;10852
Anton;Stanislavovich;Petrov;1955;65;36484
Vitaliy;Ivanovich;Artemov;2003;17;72722
Bohdan;Petrovich;Rogkov;1940;80;77111
Vitaliy;Victorovich;Koshkin;1997;23;73906
Ivan;Nikolaevich;Lisev;2002;18;1019
Georgiy;Vasilievich;Volkov;1938;82;91903
Slava;Olegovich;Volkov;1919;101;69594
Victor;Olegovich;Volkov;1928;92;87099
George;Borisovich;Volkov;1965;55;76433
Bohdan;Vasilievich;Borisov;1936;84;51960
German;Olegovich;Eliseev;1939;81;45280
Vladislav;Svytoslavich;Ribin;1995;25;69551
Arnold;Petrovich;Fedoro;1960;60;26575
Vitaliy;Svytoslavich;Volkov;1959;61;59617
Georgiy;Vitalievich;Koshkin;2017;3;3595
Stanislav;Dmitrievich;Krasnov;2013;7;73522
Vladislav;Dmitrievich;Lisev;1966;54;48228
Slava;Ivanovich;Kamishev;1910;110;27564
Stanislav;Vasilievich;Eliseev;1950;70;84655
Andrey;Vitalievich;Ribin;2014;6;50434
Svaytoslav;Borisovich;Volkov;1932;88;88830
Bohdan;Nikolaevich;Borisov;1947;73;76915
German;Ivanovich;Moryashov;1916;104;35547
Svaytoslav;Vasilievich;Victorov;1940;80;59285
Georgiy;Ivanovich;Fedoro;1922;98;65196
Artem;Vasilievich;Sobolev;2003;17;2359
Dmitriy;Olegovich;Lisev;1957;63;41642
Artem;Olegovich;Dmitriev;1956;64;70567
Victor;Olegovich;Lisev;1968;52;73836
Stanislav;Dmitrievich;Moryashov;1994;26;78124
Vasiliy;Borisovich;Victorov;2015;5;38554
Anton;Olegovich;Artemov;1925;95;68819
Boris;Svytoslavich;Victorov;1915;105;33491
Victor;Olegovich;Fedoro;1924;96;32892
Vasiliy;Dmitrievich;Ivanov;1949;71;70430
Peter;Dmitrievich;Koshkin;1921;99;6927
Arkady;Svytoslavich;Krasnov;2019;1;50532
Arkady;Nikolaevich;Rogkov;1934;86;71797
Oleg;Borisovich;Kamishev;2013;7;10092
Oleg;Petrovich;Ivanov;1993;27;15335
Stanislav;Vladimirovich;Kamishev;1960;60;47819
Vitaliy;Olegovich;Borisov;1961;59;73583
Arseny;Evgenievich;Fedoro;1997;23;6802
Bohdan;Svytoslavich;Artemov;1963;57;19217
Dmitriy;Borisovich;Nikitin;1982;38;47685
Svaytoslav;Evgenievich;Ivanov;1926;94;41117
Vitaliy;Petrovich;Artemov;1932;88;77101
Evgeniy;Evgenievich;Victorov;1988;32;66841
Maxim;Nikolaevich;Borisov;1954;66;49616
Maxim;Victorovich;Artemov;1999;21;33341
Bohdan;Vasilievich;Kamishev;1913;107;4489
Nikita;Victorovich;Dmitriev;1923;97;22132
Maxim;Dmitrievich;Petrov;1977;43;93331
Nikita;Dmitrievich;Lisev;2006;14;56773
Maxim;Ivanovich;Borisov;1947;73;63539
Bohdan;Ivanovich;Borisov;1984;36;24658
Artem;Stanislavovich;Artemov;1952;68;47764
Peter;Olegovich;Victorov;1936;84;44734
Arseny;Evgenievich;Volkov;1914;106;33970
Vitaliy;Borisovich;Volkov;1975;45;70122
Evgeniy;Stanislavovich;Nikitin;1985;35;16739
Alex;Olegovich;Lisev;1941;79;2362
Vasiliy;Vasilievich;Borisov;2007;13;20487
Georgiy;Olegovich;Moryashov;1998;22;14441
Bohdan;Stanislavovich;Nikitin;1927;93;1791
Andrey;Petrovich;Nikitin;1949;71;45606
Slava;Vitalievich;Koshkin;1969;51;43815
German;Svytoslavich;Sobolev;1940;80;54661
Nikita;Ivanovich;Rzhevskiy;1928;92;12881
Arnold;Evgenievich;Moryashov;2010;10;12268
Alex;Stanislavovich;Moryashov;1912;108;18717
Bohdan;Olegovich;Eliseev;1983;37;89681
Maxim;Olegovich;Eliseev;1963;57;67583
Bohdan;Vasilievich;Volkov;1946;74;73241
Andrey;Evgenievich;Krasnov;1944;76;84514
German;Vitalievich;Ribin;1972;48;14020
Vladislav;Dmitrievich;Okunevskiy;1993;27;69353
Arseny;Borisovich;Rzhevskiy;2005;15;22067
Denis;Vitalievich;Kamishev;1953;67;3765
Boris;Petrovich;Kamishev;2012;8;47730
Alex;Stanislavovich;Ribin;1930;90;5563
Boris;Victorovich;Krasnov;1965;55;70967
Evgeniy;Olegovich;Volkov;1969;51;94793
Stanislav;Dmitrievich;Sobolev;2005;15;55522
Denis;Ivanovich;Fedoro;1975;45;55842
Maxim;Victorovich;Victorov;1935;85;31400
Peter;Svytoslavich;Rzhevskiy;1915;105;13519
Nikolay;Stanislavovich;Victorov;1968;52;58323
Artem;Svytoslavich;Victorov;1932;88;51426
Evgeniy;Victorovich;Artemov;1982;38;7342
Vasiliy;Dmitrievich;Koshkin;1945;75;50459
Artem;Victorovich;Rzhevskiy;1919;101;90307
Nikolay;Olegovich;Rogkov;1953;67;76091
Nikolay;Ivanovich;Rzhevskiy;1930;90;79384
Boris;Vladimirovich;Nikitin;1962;58;58281
Alex;Vasilievich;Okunevskiy;1975;45;4577
Svaytoslav;Olegovich;Nikitin;1998;22;49320
Andrey;Vasilievich;Ribin;2014;6;7763
Nikita;Stanislavovich;Moryashov;1944;76;75719
Evgeniy;Olegovich;Kamishev;2003;17;80602
Svaytoslav;Ivanovich;Victorov;1996;24;82332
Svaytoslav;Dmitrievich;Fedoro;1983;37;32483
Vitaliy;Victorovich;Ivanov;2005;15;63362
Vitaliy;Vitalievich;Kamishev;2007;13;36524
Stanislav;Ivanovich;Fedoro;2016;4;47560
Denis;Ivanovich;Artemov;1955;65;98614
Artem;Borisovich;Ivanov;1960;60;17004
Andrey;Vladimirovich;Dmitriev;1941;79;99493
Vladimir;Dmitrievich;Rogkov;1981;39;52253
Peter;Olegovich;Victorov;1993;27;84914
Maxim;Evgenievich;Nikitin;1947;73;74153
Oleg;Ivanovich;Ivanov;2012;8;37110
Artem;Svytoslavich;Dmitriev;2001;19;56813
Peter;Vitalievich;Nikitin;1919;101;63908
Georgiy;Vasilievich;Lisev;2007;13;79311
Maxim;Vasilievich;Nikitin;1958;62;3167
Rustam;Svytoslavich;Lisev;1989;31;28449
Slava;Ivanovich;Kamishev;1974;46;71526
Stanislav;Borisovich;Kamishev;1962;58;23703
Ivan;Vitalievich;Rzhevskiy;1995;25;726
Rustam;Borisovich;Koshkin;1945;75;70836
Alex;Olegovich;Petrov;1995;25;14435
Boris;Evgenievich;Moryashov;2011;9;25012
Victor;Ivanovich;Volkov;1951;69;15720
Bohdan;Evgenievich;Kamishev;1932;88;20365
Vladislav;Evgenievich;Volkov;2014;6;93200
Arseny;Ivanovich;Sobolev;1997;23;62800
Svaytoslav;Vladimirovich;Nikitin;1945;75;24213
Vasiliy;Vasilievich;Sobolev;1999;21;49638
German;Petrovich;Volkov;1965;55;69386
Svaytoslav;Borisovich;Rzhevskiy;1930;90;35200
Svaytoslav;Olegovich;Sobolev;1995;25;26377
Vladimir;Vitalievich;Moryashov;1973;47;68770
Vitaliy;Evgenievich;Krasnov;1965;55;54731
